,sentence,prediction,gold
982,"[CLS] work it into your speech - - something along the line of, "" and jen, you come from great people and have fantastic friends. [SEP] work [SEP]","['_', 'ARGM-LVB', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['V', 'ARG1', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
983,"[CLS] work it into your speech - - something along the line of, "" and jen, you come from great people and have fantastic friends. [SEP] speech [SEP]","['C-V', 'C-V', 'C-V', 'ARGM-TMP', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', 'ARG0', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
984,"[CLS] work it into your speech - - something along the line of, "" and jen, you come from great people and have fantastic friends. [SEP] come [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-DIS', '_', 'ARG1', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_']"
985,"[CLS] work it into your speech - - something along the line of, "" and jen, you come from great people and have fantastic friends. [SEP] have [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-TMP', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'ARGM-LVB', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-DIS', '_', 'ARG0', '_', '_', '_', '_', '_', 'V', '_', 'ARG1', '_', '_']"
986,[CLS] in fact peder and i were remarking on how agreeable they all are as the sucked on our balls last night. [SEP] were [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
987,[CLS] in fact peder and i were remarking on how agreeable they all are as the sucked on our balls last night. [SEP] remarking [SEP],"['C-V', 'R-ARGM-COM', 'ARGM-TMP', 'ARGM-TMP', 'C-V', 'ARGM-TMP', 'C-V', '_', '_', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', 'ARGM-ADV', 'ARG0', 'ARG0', '_', '_', '_', 'V', 'V', '_', '_', 'ARG1', 'ARG1', '_', '_', '_', '_', '_', 'ARGM-TMP', '_', '_', '_', '_', '_', '_', '_', '_']"
988,[CLS] in fact peder and i were remarking on how agreeable they all are as the sucked on our balls last night. [SEP] are [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'R-ARGM-MNR', 'R-ARGM-MNR', 'ARGM-LVB', 'ARGM-LVB', '_', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG2', 'ARG2', 'ARG1', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
989,[CLS] in fact peder and i were remarking on how agreeable they all are as the sucked on our balls last night. [SEP] sucked [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-ARG1', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', '_', 'ARG1', '_', 'ARGM-TMP', '_', '_']"
990,[CLS] i have to go to butt - fucking mississippi. [SEP] have [SEP],"['C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
991,[CLS] i have to go to butt - fucking mississippi. [SEP] go [SEP],"['ARGM-TMP', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V']","['ARG0', '_', '_', 'V', '_', '_', '_', '_', 'ARG4', '_', '_']"
992,[CLS] i am not looking foward to that but don't tell val. [SEP] am [SEP],"['C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
993,[CLS] i am not looking foward to that but don't tell val. [SEP] looking [SEP],"['ARGM-TMP', 'C-V', 'ARG3', '_', 'ARGM-LVB', 'ARGM-LVB', 'ARGM-LVB', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', '_', 'ARGM-NEG', 'V', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
994,[CLS] i am not looking foward to that but don't tell val. [SEP] do [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_']"
995,[CLS] i am not looking foward to that but don't tell val. [SEP] tell [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARG3', 'ARG3', 'ARG3', '_', 'ARGM-LVB', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG2', '_', '_']"
996,[CLS] the following weekend i will be ready to rock. [SEP] be [SEP],"['C-V', 'C-V', 'C-ARG1', 'ARGM-LVB', 'ARGM-REC', '_', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', 'ARGM-TMP', 'ARG1', 'ARGM-MOD', 'V', 'ARG2', '_', '_', '_', '_']"
997,[CLS] the following weekend i will be ready to rock. [SEP] ready [SEP],"['C-V', 'C-V', 'C-ARG1', 'ARGM-LVB', 'ARGM-REC', 'C-V', '_', 'C-V', 'ARGM-LVB', 'C-V', 'C-V']","['_', '_', 'ARGM-TMP', 'ARG1', 'ARGM-MOD', '_', 'V', '_', 'ARG2', '_', '_']"
998,[CLS] the following weekend i will be ready to rock. [SEP] rock [SEP],"['C-V', 'C-V', 'C-V', 'ARGM-TMP', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V']","['_', '_', '_', 'ARG0', '_', '_', '_', '_', 'V', '_', '_']"
999,[CLS] i think they are all bark and no bite. [SEP] think [SEP],"['ARGM-TMP', '_', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_']"
1000,[CLS] i think they are all bark and no bite. [SEP] are [SEP],"['C-V', 'C-V', 'ARGM-LVB', '_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', 'ARG1', 'V', '_', 'ARG2', '_', '_', '_', '_', '_']"
1001,[CLS] i think they are all bark and no bite. [SEP] bite [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARG3', '_', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', 'ARGM-NEG', 'V', '_', '_']"
1002,[CLS] i think they could get their asses kicked by cats. [SEP] think [SEP],"['ARGM-TMP', '_', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_']"
1003,[CLS] i think they could get their asses kicked by cats. [SEP] get [SEP],"['C-V', 'C-V', 'ARGM-TMP', 'ARGM-REC', '_', 'C-V', 'ARGM-LVB', 'ARGM-LVB', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', 'ARG0', 'ARGM-MOD', 'V', '_', 'ARG1', 'ARG1', 'ARG1', '_', '_', '_', '_']"
1004,[CLS] i think they could get their asses kicked by cats. [SEP] kicked [SEP],"['C-V', 'C-V', 'C-V', 'ARGM-REC', 'C-V', 'C-V', 'ARGM-LVB', 'ARGM-LVB', '_', 'C-V', 'ARGM-TMP', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', 'ARG1', 'ARG1', 'V', '_', 'ARG0', '_', '_']"
1005,[CLS] they look like they were doberman pinchers who were shrunk. [SEP] look [SEP],"['ARGM-TMP', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', 'V', '_', '_', '_', '_', '_', 'ARG1', 'ARG1', '_', '_', '_', '_', '_', '_', '_']"
1006,[CLS] they look like they were doberman pinchers who were shrunk. [SEP] were [SEP],"['C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', 'C-V', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', 'ARG1', 'V', '_', '_', 'ARG2', 'ARG2', '_', '_', '_', '_', '_', '_', '_']"
1007,[CLS] they look like they were doberman pinchers who were shrunk. [SEP] were [SEP],"['C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', 'C-V', 'C-V', 'C-V', 'R-ARGM-MNR', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_']"
1008,[CLS] they look like they were doberman pinchers who were shrunk. [SEP] shrunk [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'ARGM-LVB', 'ARGM-CXN', 'C-V', '_', '_', '_', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', 'ARG1', 'ARG1', 'R-ARG1', '_', 'V', 'V', 'V', '_', '_', '_', '_']"
1009,[CLS] you should get a cocker spaniel. [SEP] get [SEP],"['ARGM-TMP', 'ARGM-REC', '_', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'ARGM-LVB', 'C-V', 'C-V']","['ARG0', 'ARGM-MOD', 'V', '_', '_', '_', 'ARG1', 'ARG1', '_', '_']"
1010,"[CLS] no, i am not kidding and no i don't want it b / c of the taco bell dog. [SEP] am [SEP]","['C-V', 'C-V', 'ARGM-LVB', '_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1011,"[CLS] no, i am not kidding and no i don't want it b / c of the taco bell dog. [SEP] kidding [SEP]","['R-ARG3', 'C-V', 'ARGM-TMP', 'C-V', 'ARG3', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARGM-DIS', '_', 'ARG0', '_', 'ARGM-NEG', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1012,"[CLS] no, i am not kidding and no i don't want it b / c of the taco bell dog. [SEP] do [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1013,"[CLS] no, i am not kidding and no i don't want it b / c of the taco bell dog. [SEP] want [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARG3', 'ARGM-TMP', 'C-V', 'ARG3', 'ARG3', 'ARG3', '_', 'ARGM-LVB', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', 'ARGM-DIS', 'ARG0', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-CAU', '_', '_']"
1014,[CLS] i want it b / c it is really small and cute. [SEP] want [SEP],"['ARGM-TMP', '_', 'ARGM-LVB', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', 'ARGM-CAU', '_', '_', '_', '_']"
1015,[CLS] i want it b / c it is really small and cute. [SEP] is [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', 'ARG2', '_', '_', '_', '_']"
1016,[CLS] i want it b / c it is really small and cute. [SEP] small [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'R-ARGM-CAU', '_', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', 'ARG1', '_', 'ARGM-EXT', 'V', '_', '_', '_', '_']"
1017,[CLS] i want it b / c it is really small and cute. [SEP] cute [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'R-ARGM-COM', 'C-V', 'C-V', '_', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', 'V', '_', '_']"
1018,[CLS] i knew someone in college who had one and i loved it. [SEP] knew [SEP],"['ARGM-TMP', '_', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['ARG0', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1019,[CLS] i knew someone in college who had one and i loved it. [SEP] had [SEP],"['C-V', 'C-V', 'ARGM-TMP', 'C-V', 'C-V', 'ARGM-CXN', '_', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', 'ARG0', '_', '_', 'R-ARG0', 'V', 'ARG1', '_', '_', '_', '_', '_', '_']"
1020,[CLS] i knew someone in college who had one and i loved it. [SEP] loved [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-TMP', '_', 'ARGM-LVB', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', 'ARG1', '_', '_']"
1021,[CLS] why do you think they are mean? [SEP] do [SEP],"['C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', 'V', '_', '_', '_', '_', '_', '_', '_']"
1022,[CLS] why do you think they are mean? [SEP] think [SEP],"['R-ARG3', 'C-V', 'ARGM-TMP', '_', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V']","['ARGM-CAU', '_', 'ARG0', 'V', '_', '_', 'ARG1', '_', '_']"
1023,[CLS] why do you think they are mean? [SEP] are [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', 'R-ARGM-MNR', 'C-V', 'C-V']","['_', '_', '_', '_', 'ARG1', 'V', 'ARG2', '_', '_']"
1024,[CLS] why do you think they are mean? [SEP] mean [SEP],"['C-V', 'C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', '_', 'C-V', 'C-V']","['_', '_', '_', '_', 'ARG0', '_', 'V', '_', '_']"
1025,[CLS] are you kidding? [SEP] are [SEP],"['_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V']","['V', '_', '_', '_', '_']"
1026,[CLS] are you kidding? [SEP] kidding [SEP],"['C-V', 'ARGM-TMP', '_', 'C-V', 'C-V']","['_', 'ARG0', 'V', '_', '_']"
1027,[CLS] why would you want a chihuahua? [SEP] want [SEP],"['ARGM-TMP', 'ARGM-REC', 'ARGM-TMP', '_', 'C-V', 'ARGM-LVB', 'C-V', 'C-V']","['ARGM-CAU', 'ARGM-MOD', 'ARG0', 'V', '_', 'ARG1', '_', '_']"
1028,[CLS] those dogs aren't even friendly. [SEP] are [SEP],"['C-V', 'ARGM-LVB', '_', 'ARG3', 'ARG3', 'ARG3', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V']","['_', 'ARG1', 'V', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-ADV', 'ARG2', '_', '_']"
1029,[CLS] those dogs aren't even friendly. [SEP] friendly [SEP],"['C-V', 'ARGM-LVB', 'C-V', 'ARG3', 'ARG3', 'ARG3', 'R-ARGM-COM', '_', 'C-V', 'C-V']","['_', 'ARG1', '_', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-NEG', 'ARGM-ADV', 'V', '_', '_']"
1030,[CLS] do you think they are cool b / c of the taco bell dog? [SEP] do [SEP],"['_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1031,[CLS] do you think they are cool b / c of the taco bell dog? [SEP] think [SEP],"['C-V', 'ARGM-TMP', '_', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', 'ARG0', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-CAU', '_', '_']"
1032,[CLS] do you think they are cool b / c of the taco bell dog? [SEP] are [SEP],"['C-V', 'C-V', 'C-V', 'ARGM-LVB', '_', 'R-ARGM-MNR', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', 'ARG1', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1033,[CLS] do you think they are cool b / c of the taco bell dog? [SEP] cool [SEP],"['C-V', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', 'ARG1', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1034,"[CLS] it is my understanding, from good sources in the gov s office that the gov will order loretta lynch to expeditiously implement the provision to suspend all parties auhtority to enter into direct access contracts. [SEP] is [SEP]","['ARGM-LVB', '_', 'C-V', 'R-ARGM-MNR', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', 'V', '_', 'ARG2', '_', '_', '_', 'ARGM-DIR', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1035,"[CLS] it is my understanding, from good sources in the gov s office that the gov will order loretta lynch to expeditiously implement the provision to suspend all parties auhtority to enter into direct access contracts. [SEP] understanding [SEP]","['C-V', 'C-V', 'ARGM-TMP', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', 'ARG0', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1036,"[CLS] it is my understanding, from good sources in the gov s office that the gov will order loretta lynch to expeditiously implement the provision to suspend all parties auhtority to enter into direct access contracts. [SEP] order [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-TMP', 'ARGM-REC', '_', 'ARGM-LVB', 'ARGM-LVB', 'C-V', 'ARGM-LVB', 'ARGM-LVB', 'C-V', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARGM-MOD', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1037,"[CLS] it is my understanding, from good sources in the gov s office that the gov will order loretta lynch to expeditiously implement the provision to suspend all parties auhtority to enter into direct access contracts. [SEP] implement [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'ARGM-TMP', 'C-V', 'C-V', 'C-V', 'ARGM-MNR', 'C-V', 'C-ARG1', '_', 'C-V', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', 'ARGM-ADV', 'ARGM-ADV', 'ARGM-ADV', 'ARGM-ADV', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1038,"[CLS] it is my understanding, from good sources in the gov s office that the gov will order loretta lynch to expeditiously implement the provision to suspend all parties auhtority to enter into direct access contracts. [SEP] provision [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_']"
1039,"[CLS] it is my understanding, from good sources in the gov s office that the gov will order loretta lynch to expeditiously implement the provision to suspend all parties auhtority to enter into direct access contracts. [SEP] suspend [SEP]","['C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', '_', 'C-V', 'ARGM-LVB', 'ARGM-LVB', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V', 'C-V']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', 'V', '_', '_', 'ARG1', 'ARG1', 'ARG1', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_']"
