,sentence,prediction,gold
596,"[CLS] but if - - there's a painting on the wall in the oval office that shows a horseman charging up a steep cliff, and there are at least two other horsemen following. [SEP] horseman charging up [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARG0', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARG0', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARG0', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARG0', 'V', '_']"
597,"[CLS] but if - - there's a painting on the wall in the oval office that shows a horseman charging up a steep cliff, and there are at least two other horsemen following. [SEP] there are at [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', 'ARG1', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', 'ARG1', '_', '_', '_', 'V', '_']"
598,"[CLS] but if - - there's a painting on the wall in the oval office that shows a horseman charging up a steep cliff, and there are at least two other horsemen following. [SEP] horsemen following. [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG0', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', 'ARG1', 'V', '_']"
599,[CLS] it's a western scene by a guy named w. h. s. koerner called'a charge to keep.'[SEP] it's a [SEP],"['ARG1', 'V', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', '_']","['ARG1', 'V', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', '_']"
600,[CLS] it's a western scene by a guy named w. h. s. koerner called'a charge to keep.'[SEP] guy named w. h. s. [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', '_', '_', '_', '_', '_']","['_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2']"
601,[CLS] it's a western scene by a guy named w. h. s. koerner called'a charge to keep.'[SEP] koerner called'[SEP],"['_', '_', '_', '_', '_', 'ARG0', '_', '_', 'ARG0', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
602,[CLS] it's a western scene by a guy named w. h. s. koerner called'a charge to keep.'[SEP] to keep. [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', '_', 'V', '_']"
603,"[CLS] it's on loan, by the way, from a guy named joe o'neill in midland, texas. [SEP] it's on [SEP]","['ARG1', 'V', 'V', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', '_']","['ARG1', 'V', 'V', '_', 'ARG2', '_', '_', '_', 'ARGM-ADV', '_', '_', '_', 'C-ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', '_']"
604,"[CLS] it's on loan, by the way, from a guy named joe o'neill in midland, texas. [SEP] on loan, [SEP]","['ARG1', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
605,"[CLS] it's on loan, by the way, from a guy named joe o'neill in midland, texas. [SEP] the way, [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
606,"[CLS] it's on loan, by the way, from a guy named joe o'neill in midland, texas. [SEP] guy named joe [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG1']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'ARG2']"
607,"[CLS] he was the person, he and his wife jan, introduced - - reintroduced me and laura in his backyard in july of 1977. [SEP] he was the [SEP]","['ARG1', 'V', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']","['ARG1', 'V', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']"
608,"[CLS] he was the person, he and his wife jan, introduced - - reintroduced me and laura in his backyard in july of 1977. [SEP], introduced - - [SEP]","['_', '_', '_', 'ARG2', '_', 'ARG0', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_']","['_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_']"
609,"[CLS] he was the person, he and his wife jan, introduced - - reintroduced me and laura in his backyard in july of 1977. [SEP] - - reintroduced me [SEP]","['_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARG1', '_', '_', '_', '_', 'ARGM-TMP', '_', 'ARGM-TMP', '_', '_', '_', '_', '_', 'V', 'ARG1']","['_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARG1', '_', '_', '_', '_', 'ARGM-LOC', '_', 'ARGM-TMP', '_', '_', '_', '_', '_', 'V', 'ARG1']"
610,"[CLS] four months later, we were married. [SEP] we were married [SEP]","['_', '_', '_', '_', '_', 'V', '_', '_', '_', 'V', 'ARG2']","['_', '_', '_', '_', '_', 'V', '_', '_', '_', 'V', '_']"
611,"[CLS] four months later, we were married. [SEP] were married. [SEP]","['_', '_', 'ARGM-TMP', '_', 'ARG1', '_', 'V', '_', '_', 'V', '_']","['_', '_', 'ARGM-TMP', '_', 'ARG1', '_', 'V', '_', '_', 'V', '_']"
612,[CLS] so he's got a - - i'm a decision - maker and i can make good decisions. [SEP] he's got [SEP],"['_', '_', 'V', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'V', '_']","['_', '_', 'V', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'V', '_']"
613,[CLS] so he's got a - - i'm a decision - maker and i can make good decisions. [SEP]'s got a [SEP],"['ARGM-DIS', 'ARG0', '_', '_', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', 'ARG0', '_', '_', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARG1']"
614,[CLS] so he's got a - - i'm a decision - maker and i can make good decisions. [SEP] i'm a [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', '_', 'ARG2', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', '_']","['ARGM-DIS', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', '_', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', '_']"
615,[CLS] so he's got a - - i'm a decision - maker and i can make good decisions. [SEP] can make good [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARGM-MOD', 'V', '_', 'ARG1', '_', 'ARGM-MOD', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', 'ARGM-PRR', '_', '_', 'V', '_']"
616,[CLS] so he's got a - - i'm a decision - maker and i can make good decisions. [SEP] good decisions. [SEP],"['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARGM-MOD', '_', 'ARGM-ADJ', 'V', '_', 'ARGM-ADJ', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'ARGM-MOD', 'ARGM-LVB', 'ARGM-ADJ', 'V', '_', 'ARGM-ADJ', 'V', '_']"
617,"[CLS] "" and so we sang this hymn - - this is a long story trying to get to your answer. [SEP] we sang this [SEP]","['_', '_', 'ARGM-DIS', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']","['_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']"
618,"[CLS] "" and so we sang this hymn - - this is a long story trying to get to your answer. [SEP] this is a [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', '_', 'ARG2', 'ARGM-PRD', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
619,"[CLS] "" and so we sang this hymn - - this is a long story trying to get to your answer. [SEP] story trying to [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', 'ARG0', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', '_', '_', '_', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', 'V', '_']"
620,"[CLS] "" and so we sang this hymn - - this is a long story trying to get to your answer. [SEP] to get to [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', 'ARG2', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', 'V', '_', '_', 'ARG2', '_', '_', 'V', '_']"
621,"[CLS] "" and so we sang this hymn - - this is a long story trying to get to your answer. [SEP] your answer. [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG0', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG0', 'V', '_']"
622,[CLS] this is not a filibuster. [SEP] this is not [SEP],"['ARG1', 'V', 'ARGM-NEG', '_', 'ARG2', 'ARG2', 'ARG2', 'ARG2', '_', 'ARG1', 'V', 'ARGM-NEG']","['ARG1', 'V', 'ARGM-NEG', '_', 'ARG2', 'ARG2', 'ARG2', 'ARG2', '_', 'ARG1', 'V', 'ARGM-NEG']"
623,[CLS] that's a senate term - - particularly on good judges. [SEP] that's a [SEP],"['ARG1', 'V', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', '_']","['ARG1', 'V', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', 'V', '_']"
624,[CLS] the hymn was sung at my first inaugural church service as governor. [SEP] hymn was sung [SEP],"['_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
625,[CLS] the hymn was sung at my first inaugural church service as governor. [SEP] was sung at [SEP],"['_', 'ARG1', '_', 'V', '_', '_', '_', '_', '_', 'ARGM-TMP', '_', '_', '_', '_', 'V', '_']","['_', 'ARG1', '_', 'V', '_', '_', '_', '_', '_', 'ARGM-LOC', '_', '_', '_', '_', 'V', '_']"
626,[CLS] the hymn was sung at my first inaugural church service as governor. [SEP] church service as [SEP],"['_', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARG1', 'V', '_', 'ARG2', '_', 'ARG1', 'V', '_']","['_', '_', '_', '_', '_', 'ARG2', 'ARGM-TMP', 'ARGM-ADJ', 'ARGM-LOC', 'V', '_', 'ARGM-PRD', '_', 'ARGM-LOC', 'V', '_']"
627,[CLS] laura and i are methodists. [SEP] i are methodists [SEP],"['ARG1', '_', '_', 'V', 'ARG2', 'ARG2', '_', 'ARG1', 'V', 'ARG2', 'ARG2']","['ARG1', '_', '_', 'V', 'ARG2', 'ARG2', '_', '_', 'V', 'ARG2', 'ARG2']"
628,[CLS] one of the wesley boys wrote the hymn. [SEP] boys wrote the [SEP],"['ARG0', '_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', 'ARG0', 'V', '_']","['ARG0', '_', '_', '_', '_', 'V', '_', 'ARG1', '_', '_', 'V', '_']"
629,"[CLS] the painting is based upon the hymn called,'a charge to keep.'[SEP] the painting is [SEP]","['_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
630,"[CLS] the painting is based upon the hymn called,'a charge to keep.'[SEP] painting is based [SEP]","['_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
631,"[CLS] the painting is based upon the hymn called,'a charge to keep.'[SEP] is based upon [SEP]","['_', 'ARG1', '_', 'V', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', 'ARG1', '_', 'V', '_', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
632,"[CLS] the painting is based upon the hymn called,'a charge to keep.'[SEP] hymn called, [SEP]","['_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', '_', '_', 'ARG1', '_', '_', '_', '_', 'ARG1', 'V', '_']","['_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', '_', '_', 'ARG2', '_', '_', '_', '_', 'ARG1', 'V', '_']"
633,"[CLS] the painting is based upon the hymn called,'a charge to keep.'[SEP] to keep. [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', '_', 'V', '_']"
634,[CLS] i have. [SEP] i have. [SEP],"['ARG0', 'V', '_', 'ARG0', 'V', '_']","['_', 'V', '_', '_', 'V', '_']"
635,[CLS] the hymn talks about serving something greater than yourself in life. [SEP] hymn talks about [SEP],"['_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']","['_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']"
636,[CLS] the hymn talks about serving something greater than yourself in life. [SEP] about serving something [SEP],"['_', '_', '_', '_', 'V', 'ARG1', '_', '_', '_', '_', '_', '_', '_', 'V', 'ARG1']","['_', '_', '_', '_', 'V', 'ARG1', '_', '_', '_', '_', 'ARGM-LOC', '_', '_', 'V', 'ARG1']"
637,"[CLS] i - - which i try to do, as best as i possibly can. [SEP] i try to [SEP]","['_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']","['_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
638,"[CLS] i - - which i try to do, as best as i possibly can. [SEP] to do, [SEP]","['_', '_', '_', 'ARG1', 'ARG0', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', 'ARG1', 'ARG0', '_', '_', 'V', '_', '_', 'ARGM-MNR', '_', '_', '_', '_', '_', '_', 'V', '_']"
639,"[CLS] "" the book - - i guess one way, one thing to think about it is - - one of the themes would be, i was given a charge to keep. [SEP] i guess one [SEP]","['_', '_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']","['_', '_', '_', '_', '_', 'ARG0', 'V', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', '_']"
640,"[CLS] "" the book - - i guess one way, one thing to think about it is - - one of the themes would be, i was given a charge to keep. [SEP] one way, [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
641,"[CLS] "" the book - - i guess one way, one thing to think about it is - - one of the themes would be, i was given a charge to keep. [SEP] to think about [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', 'ARG1', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', 'V', '_', 'ARG2', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
642,"[CLS] "" the book - - i guess one way, one thing to think about it is - - one of the themes would be, i was given a charge to keep. [SEP] it is - - [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', 'ARG1', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', 'V', '_', '_']","['_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-ADV', '_', '_', 'ARG1', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_']"
643,"[CLS] "" the book - - i guess one way, one thing to think about it is - - one of the themes would be, i was given a charge to keep. [SEP] would be, [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', 'ARGM-MOD', 'V', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARGM-MOD', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', '_', '_', 'ARGM-MOD', 'V', '_', '_', '_', 'ARG2', '_', '_', '_', '_', '_', 'ARGM-MOD', 'V', '_']"
644,"[CLS] "" the book - - i guess one way, one thing to think about it is - - one of the themes would be, i was given a charge to keep. [SEP] i was given [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', '_', '_', '_', '_', '_', 'V', '_']"
645,"[CLS] "" the book - - i guess one way, one thing to think about it is - - one of the themes would be, i was given a charge to keep. [SEP] was given a [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', '_', 'V', '_', 'ARG1', '_', '_', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG2', '_', 'V', '_', 'ARG1', '_', '_', '_', '_', 'V', '_']"
646,"[CLS] "" the book - - i guess one way, one thing to think about it is - - one of the themes would be, i was given a charge to keep. [SEP] a charge to [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', 'ARG1', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', 'ARGM-PRP', '_', '_', 'V', '_']"
647,"[CLS] "" the book - - i guess one way, one thing to think about it is - - one of the themes would be, i was given a charge to keep. [SEP] to keep. [SEP]","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'V', '_', '_', 'V', '_']","['_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG1', '_', 'V', '_', '_', 'V', '_']"
648,"[CLS] and i gave it all my heart, all my energy, based upon principles that did not change once i got into the oval office. [SEP] i gave it [SEP]","['ARGM-DIS', 'ARG0', 'V', 'ARG1', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', 'ARG1']","['ARGM-DIS', 'ARG0', 'V', 'ARG2', '_', '_', 'ARG1', '_', '_', '_', '_', '_', '_', '_', 'ARGM-CAU', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', '_', 'ARG0', 'V', 'ARG2']"
